id,state,year,incomePerCapita,taxPaidToOwnState,taxPaidToOtherState,burdenRate
49,Utah,1992,16475.58,1285.71,494.93,0.1081
49,Utah,1993,17305.01,1370.40,519.37,0.1092
49,Utah,1994,18192.26,1438.65,541.71,0.1089
49,Utah,1995,19392.50,1526.01,573.06,0.1082
49,Utah,1996,20740.47,1580.69,594.34,0.1049
49,Utah,1997,22267.19,1677.81,629.98,0.1036
49,Utah,1998,23740.20,1835.58,645.17,0.1045
49,Utah,1999,25233.44,1924.76,658.56,0.1024
49,Utah,2000,26717.30,2037.96,690.06,0.1021
49,Utah,2001,27334.35,2070.52,712.89,0.1018
49,Utah,2002,27075.62,2045.62,722.48,0.1022
49,Utah,2003,27228.61,2051.22,768.01,0.1035
49,Utah,2004,28491.08,2142.32,793.74,0.1031
49,Utah,2005,30895.47,2227.12,960.86,0.1032
49,Utah,2006,33943.02,2412.78,1105.12,0.1036
49,Utah,2007,36307.44,2564.68,1138.31,0.1020
49,Utah,2008,36780.74,2607.66,1172.26,0.1028
49,Utah,2009,34380.51,2394.07,1042.26,0.0999
49,Utah,2010,33258.75,2301.40,962.02,0.0981
49,Utah,2011,34772.45,2368.42,1011.14,0.0972
49,Utah,2012,36988.84,2504.59,1051.14,0.0961
50,Vermont,1977,6497.66,536.83,238.00,0.1192
50,Vermont,1978,7155.51,551.54,256.95,0.1130
50,Vermont,1979,8045.90,596.28,272.51,0.1080
50,Vermont,1980,8800.49,603.61,294.98,0.1021
50,Vermont,1981,9882.61,659.21,329.75,0.1001
50,Vermont,1982,10688.54,749.27,359.51,0.1037
50,Vermont,1983,11236.75,782.10,380.39,0.1035
50,Vermont,1984,12144.39,887.34,420.64,0.1077
50,Vermont,1985,13301.20,949.80,465.52,0.1064
50,Vermont,1986,14311.46,1014.17,493.38,0.1053
50,Vermont,1987,15524.25,1194.66,531.58,0.1112
50,Vermont,1988,16627.63,1231.66,569.23,0.1083
50,Vermont,1989,18037.44,1239.79,608.98,0.1025
50,Vermont,1990,18588.11,1352.35,624.15,0.1063
50,Vermont,1991,18591.85,1413.88,626.46,0.1097
50,Vermont,1992,19308.78,1546.56,671.12,0.1149
50,Vermont,1993,20160.88,1599.65,696.49,0.1139
50,Vermont,1994,20913.68,1676.26,703.12,0.1138
50,Vermont,1995,21871.98,1631.60,730.54,0.1080
50,Vermont,1996,23027.27,1714.39,731.18,0.1062
50,Vermont,1997,24471.08,1836.93,762.66,0.1062
50,Vermont,1998,26397.43,1959.61,801.90,0.1046
50,Vermont,1999,28158.32,2020.18,828.88,0.1012
50,Vermont,2000,30227.48,2131.16,880.14,0.0996
50,Vermont,2001,31206.01,2260.97,917.17,0.1018
50,Vermont,2002,30887.80,2207.61,917.10,0.1012
50,Vermont,2003,31558.72,2276.23,971.34,0.1029
50,Vermont,2004,34001.81,2429.07,1046.40,0.1022
50,Vermont,2005,36788.22,2855.62,1208.20,0.1105
50,Vermont,2006,38929.43,3009.49,1317.18,0.1111
50,Vermont,2007,40865.49,3015.32,1375.05,0.1074
50,Vermont,2008,41276.73,3068.44,1439.99,0.1092
50,Vermont,2009,39440.53,2849.86,1317.27,0.1057
50,Vermont,2010,39324.65,2902.02,1266.32,0.1060
50,Vermont,2011,41607.98,3035.95,1343.91,0.1053
50,Vermont,2012,44336.70,3129.45,1427.89,0.1028
51,Virginia,1977,7345.97,502.74,264.11,0.1044
51,Virginia,1978,8127.03,562.41,287.18,0.1045
51,Virginia,1979,9056.78,606.19,301.26,0.1002
51,Virginia,1980,10008.44,653.65,325.12,0.0978
51,Virginia,1981,11316.27,719.11,358.63,0.0952
51,Virginia,1982,12000.17,777.96,385.06,0.0969
51,Virginia,1983,12792.10,847.47,405.87,0.0980
51,Virginia,1984,14064.24,938.57,449.38,0.0987
51,Virginia,1985,15331.31,1013.54,488.53,0.0980
51,Virginia,1986,16508.56,1092.19,517.38,0.0975
51,Virginia,1987,17562.59,1206.83,550.64,0.1001
51,Virginia,1988,18802.37,1319.26,585.55,0.1013
51,Virginia,1989,20234.63,1435.58,617.47,0.1015
51,Virginia,1990,20913.51,1478.78,629.21,0.1008
51,Virginia,1991,21442.25,1536.86,646.16,0.1018
51,Virginia,1992,22121.20,1573.75,683.36,0.1020
51,Virginia,1993,23077.72,1635.72,716.79,0.1019
51,Virginia,1994,23953.15,1721.47,741.03,0.1028
51,Virginia,1995,25071.69,1850.11,759.23,0.1041
51,Virginia,1996,26192.14,1877.95,754.98,0.1005
51,Virginia,1997,27851.25,1999.66,789.14,0.1001
51,Virginia,1998,29852.56,2142.50,816.30,0.0991
51,Virginia,1999,32123.37,2289.22,840.98,0.0974
51,Virginia,2000,34185.83,2426.18,880.07,0.0967
51,Virginia,2001,35395.78,2512.65,917.65,0.0969
51,Virginia,2002,34929.50,2491.23,925.93,0.0978
51,Virginia,2003,35934.54,2545.98,999.54,0.0987
51,Virginia,2004,38483.08,2721.10,1049.95,0.0980
51,Virginia,2005,41623.50,2852.43,1231.75,0.0981
51,Virginia,2006,44649.25,3020.84,1368.23,0.0983
51,Virginia,2007,46706.00,3312.27,1393.93,0.1008
51,Virginia,2008,46956.08,3324.19,1432.94,0.1013
51,Virginia,2009,44935.04,3152.26,1312.21,0.0994
51,Virginia,2010,44911.53,3115.95,1281.35,0.0979
51,Virginia,2011,47288.20,3128.82,1344.37,0.0946
51,Virginia,2012,49540.85,3258.34,1364.73,0.0933
53,Washington,1977,8089.96,533.25,268.18,0.0991
53,Washington,1978,8993.36,607.15,292.20,0.1000
53,Washington,1979,10133.84,654.39,309.68,0.0951
53,Washington,1980,11051.44,668.58,330.75,0.0904
53,Washington,1981,12156.88,683.46,359.29,0.0858
53,Washington,1982,12892.51,750.23,382.95,0.0879
53,Washington,1983,13410.93,853.85,396.90,0.0933
53,Washington,1984,14367.63,940.33,430.02,0.0954
53,Washington,1985,15179.84,963.79,457.56,0.0936
53,Washington,1986,16171.79,1063.20,477.07,0.0952
53,Washington,1987,17125.98,1136.71,506.17,0.0959
53,Washington,1988,18054.86,1199.19,524.86,0.0955
53,Washington,1989,19532.44,1285.70,559.10,0.0944
53,Washington,1990,20834.56,1424.83,590.06,0.0967
53,Washington,1991,21912.46,1524.45,619.32,0.0978
53,Washington,1992,22801.16,1583.49,653.62,0.0981
53,Washington,1993,23736.52,1673.06,677.51,0.0990
53,Washington,1994,24540.26,1800.29,691.70,0.1015
53,Washington,1995,25606.87,1933.13,709.36,0.1032
53,Washington,1996,27014.20,2004.67,716.38,0.1007
53,Washington,1997,29068.03,2071.38,759.38,0.0974
53,Washington,1998,31565.44,2121.45,800.24,0.0926
53,Washington,1999,34370.68,2192.62,843.35,0.0883
53,Washington,2000,37028.59,2263.44,892.17,0.0852
53,Washington,2001,36650.99,2307.00,885.80,0.0871
53,Washington,2002,35273.79,2356.81,863.49,0.0913
53,Washington,2003,35854.01,2400.73,929.93,0.0929
53,Washington,2004,38154.47,2648.52,982.62,0.0952
53,Washington,2005,41558.40,2681.03,1222.60,0.0939
53,Washington,2006,43977.49,2796.62,1327.58,0.0938
53,Washington,2007,47057.72,3076.02,1371.08,0.0945
53,Washington,2008,48107.16,3181.06,1418.84,0.0956
53,Washington,2009,44872.44,3056.67,1269.48,0.0964
53,Washington,2010,43602.24,3033.44,1183.89,0.0967
53,Washington,2011,45854.47,3137.75,1241.49,0.0955
53,Washington,2012,48999.45,3240.84,1300.64,0.0927
54,West Virginia,1977,6091.67,420.37,183.88,0.0992
54,West Virginia,1978,6617.32,455.05,198.80,0.0988
54,West Virginia,1979,7501.62,525.89,210.69,0.0982
54,West Virginia,1980,8091.75,553.78,224.91,0.0962
54,West Virginia,1981,8692.16,577.03,246.33,0.0947
54,West Virginia,1982,9494.42,658.94,274.50,0.0983
54,West Virginia,1983,9540.36,664.30,277.77,0.0987
54,West Virginia,1984,10204.20,763.82,300.81,0.1043
54,West Virginia,1985,10947.30,840.49,325.22,0.1065
54,West Virginia,1986,11307.95,857.71,332.87,0.1053
54,West Virginia,1987,11941.48,873.03,347.04,0.1022
54,West Virginia,1988,12389.90,753.76,361.47,0.0900
54,West Virginia,1989,13484.20,830.10,384.30,0.0901
54,West Virginia,1990,14265.36,967.35,403.10,0.0961
54,West Virginia,1991,14952.25,1033.81,423.12,0.0974
54,West Virginia,1992,15521.78,1054.01,442.90,0.0964
54,West Virginia,1993,16303.18,1101.47,464.53,0.0961
54,West Virginia,1994,16781.45,1156.51,473.84,0.0972
54,West Virginia,1995,17549.85,1219.41,487.94,0.0973
54,West Virginia,1996,18134.63,1247.74,487.43,0.0957
54,West Virginia,1997,19112.70,1318.54,510.55,0.0957
54,West Virginia,1998,20082.68,1378.90,522.51,0.0947
54,West Virginia,1999,21006.14,1517.12,525.30,0.0972
54,West Virginia,2000,22044.27,1568.48,544.72,0.0959
54,West Virginia,2001,22942.31,1618.07,574.29,0.0956
54,West Virginia,2002,23495.80,1682.97,584.92,0.0965
54,West Virginia,2003,24017.69,1728.61,621.01,0.0978
54,West Virginia,2004,25024.54,1833.43,630.53,0.0985
54,West Virginia,2005,26417.81,1793.93,732.56,0.0956
54,West Virginia,2006,27838.99,1894.45,810.07,0.0971
54,West Virginia,2007,28948.80,1996.46,825.51,0.0975
54,West Virginia,2008,29729.50,2121.10,868.06,0.1005
54,West Virginia,2009,30105.62,2222.25,848.73,0.1020
54,West Virginia,2010,30275.36,2258.37,861.67,0.1031
54,West Virginia,2011,32216.74,2344.48,906.02,0.1009
54,West Virginia,2012,34015.67,2454.87,875.80,0.0979
55,Wisconsin,1977,7441.79,725.14,235.88,0.1291
55,Wisconsin,1978,8262.70,805.02,255.53,0.1284
55,Wisconsin,1979,9188.00,842.72,266.96,0.1208
55,Wisconsin,1980,10028.26,869.94,286.98,0.1154
55,Wisconsin,1981,10944.66,947.49,315.21,0.1154
55,Wisconsin,1982,11590.95,1024.46,341.53,0.1178
55,Wisconsin,1983,11964.09,1132.29,353.00,0.1241
55,Wisconsin,1984,13009.43,1275.95,388.01,0.1279
55,Wisconsin,1985,14003.14,1313.37,417.93,0.1236
55,Wisconsin,1986,14791.57,1408.94,434.30,0.1246
55,Wisconsin,1987,15627.63,1434.90,457.13,0.1211
55,Wisconsin,1988,16486.32,1520.00,477.13,0.1211
55,Wisconsin,1989,17670.52,1614.13,499.67,0.1196
55,Wisconsin,1990,18461.89,1667.32,516.18,0.1183
55,Wisconsin,1991,19120.31,1788.18,534.13,0.1215
55,Wisconsin,1992,19966.60,1844.71,568.12,0.1208
55,Wisconsin,1993,21063.77,2004.05,599.67,0.1236
55,Wisconsin,1994,22134.32,2138.45,620.01,0.1246
55,Wisconsin,1995,23377.75,2222.66,641.14,0.1225
55,Wisconsin,1996,24503.06,2310.83,646.11,0.1207
55,Wisconsin,1997,26082.44,2377.86,678.81,0.1172
55,Wisconsin,1998,27970.34,2517.46,706.11,0.1152
55,Wisconsin,1999,29601.12,2608.04,721.74,0.1125
55,Wisconsin,2000,31187.89,2791.88,747.13,0.1135
55,Wisconsin,2001,32006.38,2677.07,769.20,0.1077
55,Wisconsin,2002,31867.90,2726.01,768.13,0.1096
55,Wisconsin,2003,32557.85,2813.26,809.97,0.1113
55,Wisconsin,2004,34278.94,2954.16,838.36,0.1106
55,Wisconsin,2005,36392.42,2996.72,974.38,0.1091
55,Wisconsin,2006,38279.56,3111.13,1072.69,0.1093
55,Wisconsin,2007,40003.81,3210.35,1090.72,0.1075
55,Wisconsin,2008,40325.72,3318.38,1122.50,0.1101
55,Wisconsin,2009,38996.89,3428.66,1033.96,0.1144
55,Wisconsin,2010,38809.77,3446.67,1005.81,0.1147
55,Wisconsin,2011,40758.40,3433.83,1094.80,0.1111
55,Wisconsin,2012,42990.35,3602.49,1131.73,0.1101
56,Wyoming,1977,7965.30,365.36,292.49,0.0826
56,Wyoming,1978,9154.69,409.24,325.13,0.0802
56,Wyoming,1979,10329.03,446.32,346.03,0.0767
56,Wyoming,1980,11367.26,470.63,372.09,0.0741
56,Wyoming,1981,12711.54,516.59,411.15,0.0730
56,Wyoming,1982,13491.00,579.61,445.55,0.0760
56,Wyoming,1983,12907.46,545.83,437.58,0.0762
56,Wyoming,1984,13193.19,549.83,455.17,0.0762
56,Wyoming,1985,14044.63,579.19,487.97,0.0760
56,Wyoming,1986,14808.98,593.55,501.97,0.0740
56,Wyoming,1987,14267.40,556.42,497.59,0.0739
56,Wyoming,1988,14725.12,529.36,520.53,0.0713
56,Wyoming,1989,16143.45,532.38,558.54,0.0676
56,Wyoming,1990,17696.91,564.01,609.54,0.0663
56,Wyoming,1991,18659.14,582.17,645.90,0.0658
56,Wyoming,1992,19396.66,624.58,690.35,0.0678
56,Wyoming,1993,20208.81,630.88,729.96,0.0673
56,Wyoming,1994,21091.32,712.95,756.15,0.0697
56,Wyoming,1995,21975.45,682.41,782.45,0.0667
56,Wyoming,1996,23018.28,777.46,788.14,0.0680
56,Wyoming,1997,25003.60,800.23,846.75,0.0659
56,Wyoming,1998,27500.88,870.14,917.81,0.0650
56,Wyoming,1999,29814.48,927.16,983.12,0.0641
56,Wyoming,2000,32398.77,1058.20,1069.60,0.0657
56,Wyoming,2001,33463.63,1003.36,1116.53,0.0633
56,Wyoming,2002,33156.76,1099.77,1126.33,0.0671
56,Wyoming,2003,33815.49,1097.10,1208.56,0.0682
56,Wyoming,2004,37069.37,1176.57,1321.32,0.0674
56,Wyoming,2005,41705.76,1307.26,1633.53,0.0705
56,Wyoming,2006,48031.36,1516.76,1960.91,0.0724
56,Wyoming,2007,52664.33,1762.08,2038.01,0.0722
56,Wyoming,2008,53467.64,1933.81,2057.83,0.0747
56,Wyoming,2009,48776.99,2153.11,1794.00,0.0809
56,Wyoming,2010,45913.23,2055.13,1702.13,0.0818
56,Wyoming,2011,50336.56,1794.83,1899.14,0.0734
56,Wyoming,2012,61707.54,2055.75,2350.99,0.0714
